tickerA,tickerB,sector,entryDate,exitDate,entryPriceA,entryPriceB,exitPriceA,exitPriceB,beta,halfLife,kappa,sigma,ouR2,entryZ,exitZ,holdDays,exitReason,zPnlPct,dollarPnlPct,dollarPnlAfterCost,zWin,dollarWin,gap
NOC,GD,DEFENSE,2025-12-15,2025-12-18,573.9517,337.7352,557.7337,334.4142,0.496082,43.5,0.015933,0.163294,0,2.1178,0.0749,3,REVERT,3.398,2.338,15.38,1,1,1.06
NOC,GD,DEFENSE,2025-12-22,2026-01-07,582.7934,342.1962,575.1679,342.6423,0.496082,43.5,0.015933,0.163294,0,2.0954,-0.0048,10,REVERT,3.469,1.373,5.73,1,1,2.096
NOC,GD,DEFENSE,2026-01-09,2026-02-10,616.8444,350.8207,682.8131,357.171,0.496082,43.5,0.015933,0.163294,0,2.5168,0.4088,21,REVERT,3.453,-9.797,-105.97,1,0,13.25
NOC,GD,DEFENSE,2026-03-02,2026-03-11,768.02,363.0935,733.18,352.214,0.496082,43.5,0.015933,0.163294,0,2.3882,0.4671,7,REVERT,2.976,3.05,22.5,1,1,-0.074
NOC,GD,DEFENSE,2026-03-23,2026-04-02,680,345.7639,702.5,347.476,0.496082,43.5,0.015933,0.163294,0,-2.9765,-0.3263,8,REVERT,4.216,3.063,22.63,1,1,1.153
NOC,LHX,DEFENSE,2025-03-25,2025-04-04,498.6076,208.9801,477.8413,198.6569,0.59709,36.42,0.01903,0.157638,0,2.0515,0.0739,8,REVERT,3.331,1.215,4.15,1,1,2.116
NOC,LHX,DEFENSE,2025-04-22,2025-05-05,456.7404,211.4577,485.5278,214.938,0.59709,36.42,0.01903,0.157638,0,-3.5776,-0.4051,9,REVERT,5.517,5.32,45.2,1,1,0.197
NOC,LHX,DEFENSE,2025-06-13,2025-06-18,510.9828,253.9149,489.1578,245.8525,0.59709,36.42,0.01903,0.157638,0,2.1585,0.3131,3,REVERT,3.206,2.375,15.75,1,1,0.83
NOC,LHX,DEFENSE,2025-07-22,2025-08-25,557.5302,261.256,580.2253,272.8654,0.59709,36.42,0.01903,0.157638,0,4.0334,-0.099,24,REVERT,6.675,-1.417,-22.17,1,0,8.092
NOC,LHX,DEFENSE,2025-09-09,2025-09-24,567.5049,268.6516,582.0392,281.8406,0.59709,36.42,0.01903,0.157638,0,-2.6768,-0.14,11,REVERT,4.302,-0.37,-11.7,1,0,4.672
NOC,LHX,DEFENSE,2025-10-07,2025-10-17,617.1441,299.1381,590.2099,281.7116,0.59709,36.42,0.01903,0.157638,0,2.2667,0.1702,8,REVERT,3.532,0.886,0.86,1,1,2.646
NOC,LHX,DEFENSE,2025-10-30,2025-11-18,574.4246,293.6501,562.67,284.4492,0.59709,36.42,0.01903,0.157638,0,-2.8449,-0.3634,13,REVERT,4.267,-0.175,-9.75,1,0,4.442
NOC,LHX,DEFENSE,2026-01-05,2026-01-09,609.3683,310.2991,616.8444,334.6044,0.59709,36.42,0.01903,0.157638,0,2.3945,-0.3652,4,REVERT,3.459,3.45,26.5,1,1,0.008
NOC,LHX,DEFENSE,2026-01-14,2026-02-26,651.0548,341.6599,710.9,353.9272,0.59709,36.42,0.01903,0.157638,0,2.1344,0.1156,29,REVERT,3.431,-7.048,-78.48,1,0,10.479
NOC,LHX,DEFENSE,2026-03-02,2026-03-09,768.02,377.1662,747.34,371.26,0.59709,36.42,0.01903,0.157638,0,2.2151,0.4134,5,REVERT,2.957,1.758,9.58,1,1,1.199
NOC,LDOS,DEFENSE,2025-03-27,2025-04-08,505.6938,134.3826,484.1893,132.0847,0.390774,28.17,0.024605,0.178519,0,2.107,-0.1803,8,REVERT,2.266,3.584,27.84,1,1,-1.319
NOC,LDOS,DEFENSE,2025-04-11,2025-04-22,525.5447,140.5233,456.7404,139.9092,0.390774,28.17,0.024605,0.178519,0,2.0033,-3.059,6,STOP,-1.235,12.921,121.21,0,1,-14.157
NOC,LDOS,DEFENSE,2025-04-23,2025-05-23,465.1748,140.6421,464.0037,151.0318,0.390774,28.17,0.024605,0.178519,0,-2.2113,-0.4968,22,REVERT,2.065,-3.139,-39.39,1,0,5.203
NOC,LDOS,DEFENSE,2025-06-04,2025-07-07,485.8351,143.039,502.2805,163.3254,0.390774,28.17,0.024605,0.178519,0,2.0169,-0.439,21,REVERT,1.884,2.157,13.57,1,1,-0.273
NOC,LDOS,DEFENSE,2025-07-22,2025-08-08,557.5302,160.1673,574.6578,175.2823,0.390774,28.17,0.024605,0.178519,0,3.6064,0.2778,13,REVERT,3.888,0.616,-1.84,1,0,3.272
NOC,LDOS,DEFENSE,2025-09-09,2025-09-24,567.5049,177.7948,582.0392,186.5128,0.390774,28.17,0.024605,0.178519,0,-2.5433,-0.0308,11,REVERT,2.951,0.645,-1.55,1,0,2.306
NOC,LDOS,DEFENSE,2025-09-30,2025-10-16,604.923,188.0655,594.6575,183.537,0.390774,28.17,0.024605,0.178519,0,2.2539,0.1032,12,REVERT,2.501,0.756,-0.44,1,0,1.745
NOC,LDOS,DEFENSE,2025-10-30,2025-11-18,574.4246,190.0162,562.67,188.2147,0.390774,28.17,0.024605,0.178519,0,-2.187,-0.4408,13,REVERT,2.057,-1.676,-24.76,1,0,3.733
NOC,LDOS,DEFENSE,2025-12-01,2025-12-08,543.7684,187.528,551.7927,184.7413,0.390774,28.17,0.024605,0.178519,0,-2.0428,-0.0377,5,REVERT,2.39,2.056,12.56,1,1,0.333
NOC,LDOS,DEFENSE,2025-12-15,2026-01-08,573.9517,185.4901,588.9039,194.7372,0.390774,28.17,0.024605,0.178519,0,2.318,0.4243,16,REVERT,2.227,-0.657,-14.57,1,0,2.884
NOC,LDOS,DEFENSE,2026-01-09,2026-02-10,616.8444,197.8495,682.8131,194.2384,0.390774,28.17,0.024605,0.178519,0,2.0486,0.2031,21,REVERT,2.146,-11.408,-122.08,1,0,13.554
NOC,LDOS,DEFENSE,2026-02-17,2026-03-11,698.8817,161.1305,733.18,172.9412,0.390774,28.17,0.024605,0.178519,0,2.3753,0.4749,16,REVERT,2.111,-2.043,-28.43,1,0,4.154
NOC,LDOS,DEFENSE,2026-03-23,2026-04-01,680,162.54,697,156.01,0.390774,28.17,0.024605,0.178519,0,-2.4097,-0.0091,7,REVERT,2.685,4.07,32.7,1,1,-1.385
NOC,SAIC,DEFENSE,2025-04-11,2025-04-22,525.5447,114.8845,456.7404,117.0536,0.332742,28.46,0.024352,0.176637,0,2.0312,-3.2262,6,STOP,-1.286,13.72,129.2,0,1,-15.006
NOC,SAIC,DEFENSE,2025-04-23,2025-05-02,465.1748,118.148,483.648,116.324,0.332742,28.46,0.024352,0.176637,0,-2.3158,-0.3832,7,REVERT,2.139,4.485,36.85,1,1,-2.346
NOC,SAIC,DEFENSE,2025-06-02,2025-06-24,478.013,98.8133,478.6261,103.4868,0.332742,28.46,0.024352,0.176637,0,2.8145,-0.1346,15,REVERT,2.911,1.445,6.45,1,1,1.466
NOC,SAIC,DEFENSE,2025-07-22,2025-08-12,557.5302,113.3223,574.3513,115.9534,0.332742,28.46,0.024352,0.176637,0,3.3728,0.4686,15,REVERT,3.083,-2.245,-30.45,1,0,5.327
NOC,SAIC,DEFENSE,2025-09-04,2025-09-19,575.5762,105.0632,568.8948,102.7388,0.332742,28.46,0.024352,0.176637,0,2.6241,0.2473,11,REVERT,2.493,0.425,-3.75,1,0,2.069
NOC,SAIC,DEFENSE,2025-09-24,2025-10-15,582.0392,98.9209,604.5357,97.1392,0.332742,28.46,0.024352,0.176637,0,2.0982,0.4452,15,REVERT,1.723,-4.464,-52.64,1,0,6.187
NOC,SAIC,DEFENSE,2025-12-04,2025-12-12,551.2345,101.0609,567.941,99.4624,0.332742,28.46,0.024352,0.176637,0,-3.0456,-0.43,6,REVERT,2.761,3.557,27.57,1,1,-0.796
NOC,SAIC,DEFENSE,2026-01-05,2026-01-07,609.3683,106.452,575.1679,106.0747,0.332742,28.46,0.024352,0.176637,0,2.5317,-0.4864,2,REVERT,2.122,5.495,46.95,1,1,-3.372
NOC,SAIC,DEFENSE,2026-01-12,2026-02-26,627.3109,113.5012,710.9,91.343,0.332742,28.46,0.024352,0.176637,0,2.2077,0.4486,31,REVERT,1.822,-19.821,-206.21,1,0,21.643
NOC,SAIC,DEFENSE,2026-03-02,2026-03-11,768.02,92.1299,733.18,91.2434,0.332742,28.46,0.024352,0.176637,0,2.051,0.2538,7,REVERT,1.763,4.216,34.16,1,1,-2.453
NOC,SAIC,DEFENSE,2026-03-19,2026-04-09,714.15,96.7817,690.57,94.66,0.332742,28.46,0.024352,0.176637,0,-2.1774,-0.3655,14,REVERT,1.809,-2.572,-33.72,1,0,4.381
NOC,RHM.DE,DEFENSE,2025-04-11,2025-05-29,525.5447,1353.6488,471.8083,1878.5,0.112488,44.07,0.015727,0.184073,0,2.2255,-0.4259,30,REVERT,2.158,14.586,137.86,1,1,-12.429
NOC,RHM.DE,DEFENSE,2025-06-13,2025-06-24,510.9828,1795.5,478.6261,1686,0.112488,44.07,0.015727,0.184073,0,2.8321,-0.1594,6,REVERT,3.24,5.646,48.46,1,1,-2.406
NOC,RHM.DE,DEFENSE,2025-07-22,2025-08-25,557.5302,1754,580.2253,1650,0.112488,44.07,0.015727,0.184073,0,3.4369,0.3629,24,REVERT,3.665,-4.738,-55.38,1,0,8.403
NOC,RHM.DE,DEFENSE,2025-09-09,2025-09-24,567.5049,1779,582.0392,1978.5,0.112488,44.07,0.015727,0.184073,0,-2.584,-0.0029,11,REVERT,3.068,1.3,5,1,1,1.769
NOC,RHM.DE,DEFENSE,2025-09-30,2025-10-16,604.923,1988.5,594.6575,1774.5,0.112488,44.07,0.015727,0.184073,0,2.7809,0.0293,12,REVERT,3.241,0.486,-3.14,1,0,2.755
NOC,RHM.DE,DEFENSE,2025-12-22,2026-01-07,582.7934,1545,575.1679,1825,0.112488,44.07,0.015727,0.184073,0,2.262,-0.1504,7,REVERT,2.491,3.347,25.47,1,1,-0.856
NOC,RHM.DE,DEFENSE,2026-01-12,2026-02-11,627.3109,1890,676.6628,1592,0.112488,44.07,0.015727,0.184073,0,2.1634,0.4098,21,REVERT,2.05,-9.641,-104.41,1,0,11.691
NOC,RHM.DE,DEFENSE,2026-02-19,2026-02-25,734.5175,1743.5,703.65,1682,0.112488,44.07,0.015727,0.184073,0,2.1084,0.245,4,REVERT,2.115,3.806,30.06,1,1,-1.69
NOC,RHM.DE,DEFENSE,2026-03-02,2026-03-10,768.02,1627.5,734.98,1653,0.112488,44.07,0.015727,0.184073,0,2.9671,0.4763,6,REVERT,2.802,4.478,36.78,1,1,-1.676
NOC,BA.L,DEFENSE,2025-04-11,2025-05-02,525.5447,1657.1843,483.648,1778.8716,0.042063,39.5,0.017549,0.180177,0,2.2239,-0.3757,13,REVERT,1.881,8.281,74.81,1,1,-6.4
NOC,BA.L,DEFENSE,2025-06-13,2025-06-24,510.9828,1938.86,478.6261,1800.87,0.042063,39.5,0.017549,0.180177,0,2.9136,-0.3766,6,REVERT,2.597,6.033,52.33,1,1,-3.436
NOC,BA.L,DEFENSE,2025-07-14,2025-07-22,515.324,1910.3621,557.5302,1859.3657,0.042063,39.5,0.017549,0.180177,0,2.0494,3.2811,6,STOP,-1.259,-8.302,-91.02,0,0,7.044
NOC,BA.L,DEFENSE,2025-07-23,2025-08-27,562.1878,1858.8658,580.0968,1766.3724,0.042063,39.5,0.017549,0.180177,0,2.6965,0.2378,24,REVERT,2.476,-3.395,-41.95,1,0,5.871
NOC,BA.L,DEFENSE,2025-09-09,2025-10-15,567.5049,1792.3706,604.5357,1900.8628,0.042063,39.5,0.017549,0.180177,0,-2.3175,0.3788,26,REVERT,1.949,6.271,54.71,1,1,-4.322
NOC,BA.L,DEFENSE,2025-12-01,2025-12-10,543.7684,1609.5,553.587,1706.5,0.042063,39.5,0.017549,0.180177,0,-2.4201,-0.4056,7,REVERT,2.038,1.552,7.52,1,1,0.486
NOC,BA.L,DEFENSE,2025-12-15,2025-12-17,573.9517,1693.5,562.3888,1681,0.042063,39.5,0.017549,0.180177,0,2.0214,0.4784,2,REVERT,1.548,1.984,11.84,1,1,-0.436
NOC,BA.L,DEFENSE,2025-12-22,2026-01-07,582.7934,1717.5,575.1679,1926,0.042063,39.5,0.017549,0.180177,0,2.3149,0.116,9,REVERT,2.2,1.819,10.19,1,1,0.381
NOC,BA.L,DEFENSE,2026-01-09,2026-02-10,616.8444,2053,682.8131,1924,0.042063,39.5,0.017549,0.180177,0,2.1878,0.4691,21,REVERT,1.706,-10.959,-117.59,1,0,12.665
NOC,BA.L,DEFENSE,2026-02-18,2026-02-25,722.516,2110,703.65,2106,0.042063,39.5,0.017549,0.180177,0,2.0201,0.1344,5,REVERT,1.825,2.603,18.03,1,1,-0.778
NOC,BA.L,DEFENSE,2026-03-02,2026-03-10,768.02,2241,734.98,2249,0.042063,39.5,0.017549,0.180177,0,2.8559,0.4452,6,REVERT,2.311,4.317,35.17,1,1,-2.006
NOC,BA.L,DEFENSE,2026-03-23,2026-04-02,680,2140,702.5,2289,0.042063,39.5,0.017549,0.180177,0,-2.5498,-0.4271,8,REVERT,2.074,3.016,22.16,1,1,-0.942
NOC,LDO.MI,DEFENSE,2025-04-11,2025-05-05,525.5447,42.0895,485.5278,48.2309,0.083864,41.62,0.016654,0.181785,0,2.3676,-0.4244,13,REVERT,2.049,8.838,80.38,1,1,-6.789
NOC,LDO.MI,DEFENSE,2025-06-12,2025-06-24,491.6103,47.865,478.6261,45,0.083864,41.62,0.016654,0.181785,0,2.0052,-0.0587,7,REVERT,2.079,2.139,13.39,1,1,-0.06
NOC,LDO.MI,DEFENSE,2025-07-22,2025-08-18,557.5302,48.31,578.3267,49.31,0.083864,41.62,0.016654,0.181785,0,3.2847,0.492,18,REVERT,2.921,-3.557,-43.57,1,0,6.478
NOC,LDO.MI,DEFENSE,2025-09-09,2025-09-24,567.5049,47.26,582.0392,52.9,0.083864,41.62,0.016654,0.181785,0,-2.2982,0.4272,11,REVERT,1.951,1.56,7.6,1,1,0.391
NOC,LDO.MI,DEFENSE,2025-09-30,2025-10-15,604.923,54.02,604.5357,50.18,0.083864,41.62,0.016654,0.181785,0,3.0348,0.4845,11,REVERT,2.636,-0.532,-13.32,1,0,3.168
NOC,LDO.MI,DEFENSE,2025-10-30,2025-11-20,574.4246,50.52,563.2558,49.1,0.083864,41.62,0.016654,0.181785,0,-2.0292,-0.4505,15,REVERT,1.644,-1.709,-25.09,1,0,3.353
NOC,LDO.MI,DEFENSE,2025-12-01,2025-12-10,543.7684,45.68,553.587,48.64,0.083864,41.62,0.016654,0.181785,0,-2.2025,-0.48,7,REVERT,1.808,1.262,4.62,1,1,0.546
NOC,LDO.MI,DEFENSE,2025-12-22,2026-01-07,582.7934,49.41,575.1679,57.36,0.083864,41.62,0.016654,0.181785,0,2.1549,-0.0449,7,REVERT,2.192,2.658,18.58,1,1,-0.466
NOC,LDO.MI,DEFENSE,2026-01-09,2026-02-11,616.8444,58.48,676.6628,53.6,0.083864,41.62,0.016654,0.181785,0,2.0887,0.2077,22,REVERT,1.94,-10.397,-111.97,1,0,12.337
NOC,LDO.MI,DEFENSE,2026-02-19,2026-02-25,734.5175,59.2,703.65,56.92,0.083864,41.62,0.016654,0.181785,0,2.222,0.1711,4,REVERT,2.057,3.879,30.79,1,1,-1.823
NOC,LDO.MI,DEFENSE,2026-03-02,2026-03-10,768.02,58.22,734.98,62.46,0.083864,41.62,0.016654,0.181785,0,2.9225,0.3161,6,REVERT,2.595,4.913,41.13,1,1,-2.318
NOC,LDO.MI,DEFENSE,2026-03-23,2026-04-02,680,59.2,702.5,62.26,0.083864,41.62,0.016654,0.181785,0,-2.5062,-0.4713,8,REVERT,2.066,2.875,20.75,1,1,-0.809
NOC,MTX.DE,DEFENSE,2025-04-09,2025-05-30,504.1978,269.5713,477.1031,350.5,0.268793,31.73,0.021842,0.184687,0,2.3375,0.0143,33,REVERT,2.741,13.443,126.43,1,1,-10.703
NOC,MTX.DE,DEFENSE,2025-06-12,2025-06-13,491.6103,345.1,510.9828,341.2,0.268793,31.73,0.021842,0.184687,0,2.1609,3.2567,1,STOP,-1.318,-4.244,-50.44,0,0,2.926
NOC,MTX.DE,DEFENSE,2025-07-22,2025-08-12,557.5302,380.2,574.3513,388.3,0.268793,31.73,0.021842,0.184687,0,3.4391,0.4638,15,REVERT,3.504,-2.444,-32.44,1,0,5.948
NOC,MTX.DE,DEFENSE,2025-08-21,2025-08-25,590.5791,380.9,580.2253,381.9,0.268793,31.73,0.021842,0.184687,0,2.1144,0.2751,2,REVERT,2.14,1.824,10.24,1,1,0.317
NOC,MTX.DE,DEFENSE,2025-09-26,2025-10-15,590.2297,373.4,604.5357,379.4,0.268793,31.73,0.021842,0.184687,0,2.3428,0.3762,13,REVERT,2.286,-1.992,-27.92,1,0,4.278
NOC,MTX.DE,DEFENSE,2025-10-30,2025-11-18,574.4246,379.4,562.67,353.3,0.268793,31.73,0.021842,0.184687,0,-2.123,-0.2855,13,REVERT,2.15,-0.197,-9.97,1,0,2.347
NOC,MTX.DE,DEFENSE,2025-12-15,2025-12-17,573.9517,352.6,562.3888,351.2,0.268793,31.73,0.021842,0.184687,0,2.0088,0.4487,2,REVERT,1.818,1.908,11.08,1,1,-0.09
NOC,MTX.DE,DEFENSE,2025-12-22,2026-01-08,582.7934,355.2,588.9039,391,0.268793,31.73,0.021842,0.184687,0,2.3337,0.3979,8,REVERT,2.25,1.661,8.61,1,1,0.589
NOC,MTX.DE,DEFENSE,2026-01-09,2026-02-10,616.8444,383.8,682.8131,383.8,0.268793,31.73,0.021842,0.184687,0,2.111,0.3414,21,REVERT,2.041,-10.695,-114.95,1,0,12.736
NOC,MTX.DE,DEFENSE,2026-02-19,2026-02-25,734.5175,398.6,703.65,381.4,0.268793,31.73,0.021842,0.184687,0,2.284,0.3276,4,REVERT,2.182,3.043,22.43,1,1,-0.86
NOC,MTX.DE,DEFENSE,2026-03-02,2026-03-17,768.02,355.8,724.03,332.6,0.268793,31.73,0.021842,0.184687,0,3.2246,0.3168,11,REVERT,3.196,3.975,31.75,1,1,-0.779
NOC,ESLT,DEFENSE,2025-03-27,2025-04-08,505.6938,390.2182,484.1893,369.8452,0.084528,49.27,0.014068,0.185035,0,2.0201,-0.3353,8,REVERT,2.046,3.811,30.11,1,1,-1.765
NOC,ESLT,DEFENSE,2025-04-11,2025-05-02,525.5447,403.8896,483.648,404.998,0.084528,49.27,0.014068,0.185035,0,2.2176,-0.4291,14,REVERT,2.159,7.995,71.95,1,1,-5.837
NOC,ESLT,DEFENSE,2025-06-13,2025-06-25,510.9828,453.0075,481.5136,430.4018,0.084528,49.27,0.014068,0.185035,0,2.901,-0.465,7,REVERT,2.96,5.345,45.45,1,1,-2.386
NOC,ESLT,DEFENSE,2025-07-14,2025-07-22,515.324,452.8189,557.5302,435.7768,0.084528,49.27,0.014068,0.185035,0,2.0663,3.3012,6,STOP,-1.498,-8.508,-93.08,0,0,7.01
NOC,ESLT,DEFENSE,2025-07-23,2025-08-18,562.1878,444.7217,578.3267,472.015,0.084528,49.27,0.014068,0.185035,0,2.6794,0.4833,18,REVERT,2.624,-2.352,-31.52,1,0,4.976
NOC,ESLT,DEFENSE,2025-08-21,2025-08-25,590.5791,458.0343,580.2253,457.426,0.084528,49.27,0.014068,0.185035,0,2.0585,0.4495,2,REVERT,1.907,1.742,9.42,1,1,0.165
NOC,ESLT,DEFENSE,2025-09-09,2025-10-15,567.5049,487.8805,604.5357,501.3906,0.084528,49.27,0.014068,0.185035,0,-2.571,0.3382,26,REVERT,2.667,6.291,54.91,1,1,-3.624
NOC,ESLT,DEFENSE,2025-12-01,2025-12-11,543.7684,454.3344,558.252,509.8791,0.084528,49.27,0.014068,0.185035,0,-2.3061,-0.1085,8,REVERT,2.642,1.63,8.3,1,1,1.011
NOC,ESLT,DEFENSE,2026-01-05,2026-01-07,609.3683,628.22,575.1679,657.91,0.084528,49.27,0.014068,0.185035,0,2.909,-0.4115,2,REVERT,2.958,6.012,52.12,1,1,-3.054
NOC,ESLT,DEFENSE,2026-01-09,2026-02-11,616.8444,683.36,676.6628,664.91,0.084528,49.27,0.014068,0.185035,0,2.2984,0.2283,22,REVERT,2.449,-9.926,-107.26,1,0,12.375
NOC,ESLT,DEFENSE,2026-02-18,2026-02-25,722.516,709.15,703.65,755.52,0.084528,49.27,0.014068,0.185035,0,2.0346,-0.0283,5,REVERT,2.313,3.164,23.64,1,1,-0.851
NOC,ESLT,DEFENSE,2026-03-02,2026-03-10,768.02,829.36,734.98,877.12,0.084528,49.27,0.014068,0.185035,0,2.7398,0.2118,6,REVERT,2.891,4.789,39.89,1,1,-1.897
NOC,ESLT,DEFENSE,2026-03-23,2026-04-02,680,902.96,702.5,888.97,0.084528,49.27,0.014068,0.185035,0,-2.6525,-0.3707,8,REVERT,2.666,3.44,26.4,1,1,-0.773
GD,LHX,DEFENSE,2025-04-01,2025-04-24,267.7068,206.2174,266.8061,212.6276,0.50772,31.83,0.02178,0.155093,0,2.0266,0.0987,16,REVERT,3.129,1.915,11.15,1,1,1.214
GD,LHX,DEFENSE,2025-05-22,2025-06-16,272.0301,235.1616,274.2493,244.8052,0.50772,31.83,0.02178,0.155093,0,-3.1812,-0.3808,16,REVERT,4.626,-1.266,-20.66,1,0,5.893
GD,LHX,DEFENSE,2025-06-25,2025-07-17,280.7498,244.904,296.1855,262.3329,0.50772,31.83,0.02178,0.155093,0,3.3758,0.2971,15,REVERT,5.066,-1.885,-26.85,1,0,6.951
GD,LHX,DEFENSE,2025-07-23,2025-07-31,312.8163,266.374,307.5556,271.5316,0.50772,31.83,0.02178,0.155093,0,2.7896,0.354,6,REVERT,3.918,2.665,18.65,1,1,1.253
GD,LHX,DEFENSE,2025-08-27,2025-09-10,321.2254,273.4483,318.8467,273.5442,0.50772,31.83,0.02178,0.155093,0,2.2419,0.4621,9,REVERT,2.85,0.758,-0.42,1,0,2.092
GD,LHX,DEFENSE,2025-09-22,2025-10-10,318.4618,282.1582,330.0524,290.1172,0.50772,31.83,0.02178,0.155093,0,-2.2899,0.2872,14,REVERT,3.234,2.207,14.07,1,1,1.027
GD,LHX,DEFENSE,2025-10-24,2025-10-30,347.7277,290.9707,341.6707,293.6501,0.50772,31.83,0.02178,0.155093,0,2.8779,0.4926,4,REVERT,3.758,2.209,14.09,1,1,1.549
GD,LHX,DEFENSE,2025-11-25,2025-12-02,338.1119,275.3708,332.8876,273.019,0.50772,31.83,0.02178,0.155093,0,2.0963,0.0356,4,REVERT,3.247,1.112,3.12,1,1,2.135
GD,LHX,DEFENSE,2025-12-08,2025-12-10,333.0958,280.6723,339.2618,284.9474,0.50772,31.83,0.02178,0.155093,0,-2.2202,-0.307,2,REVERT,3.04,1.078,2.78,1,1,1.962
GD,LHX,DEFENSE,2025-12-12,2025-12-17,334.5629,285.9539,333.4923,277.7525,0.50772,31.83,0.02178,0.155093,0,-2.1197,-0.4633,3,REVERT,2.636,1.136,3.36,1,1,1.5
GD,LHX,DEFENSE,2025-12-31,2026-01-14,333.7401,292.551,362.8257,341.6599,0.50772,31.83,0.02178,0.155093,0,-2.1667,-0.4133,9,REVERT,2.804,0.192,-6.08,1,0,2.612
GD,LHX,DEFENSE,2026-01-28,2026-02-04,355.0309,359.0493,351.7362,337.893,0.50772,31.83,0.02178,0.155093,0,-2.5435,-0.3905,5,REVERT,3.493,2.064,12.64,1,1,1.43
GD,HII,DEFENSE,2025-04-02,2025-04-21,269.5622,201.1756,268.2496,213.8687,0.160971,26.79,0.025876,0.166436,0,2.0242,0.3505,12,REVERT,1.626,1.503,7.03,1,1,0.124
GD,HII,DEFENSE,2025-05-16,2025-05-23,275.6437,225.8354,269.7913,220.6227,0.160971,26.79,0.025876,0.166436,0,2.2746,0.3229,5,REVERT,1.895,1.752,9.52,1,1,0.143
GD,HII,DEFENSE,2025-06-25,2025-07-21,280.7498,232.214,293.185,249.8039,0.160971,26.79,0.025876,0.166436,0,2.5591,0.3616,17,REVERT,2.127,-3.21,-40.1,1,0,5.337
GD,HII,DEFENSE,2025-07-23,2025-08-15,312.8163,262.2778,309.6085,262.9593,0.160971,26.79,0.025876,0.166436,0,2.7441,0.3343,17,REVERT,2.29,1.067,2.67,1,1,1.223
GD,HII,DEFENSE,2025-08-22,2025-09-18,315.4515,266.6432,320.347,272.632,0.160971,26.79,0.025876,0.166436,0,2.0302,0.2289,18,REVERT,1.71,-1.19,-19.9,1,0,2.9
GD,HII,DEFENSE,2025-09-26,2025-10-10,326.0419,276.6814,330.0524,280.8698,0.160971,26.79,0.025876,0.166436,0,2.3598,0.1383,10,REVERT,2.097,-0.986,-17.86,1,0,3.084
GD,HII,DEFENSE,2025-10-24,2025-10-29,347.7277,297.6631,340.501,296.1842,0.160971,26.79,0.025876,0.166436,0,2.0339,0.2947,3,REVERT,1.624,1.998,11.98,1,1,-0.374
GD,HII,DEFENSE,2025-12-01,2025-12-04,329.4973,305.6947,338.7364,314.896,0.160971,26.79,0.025876,0.166436,0,-2.674,-0.3438,3,REVERT,2.202,2.32,15.2,1,1,-0.117
GD,HII,DEFENSE,2025-12-31,2026-01-02,333.7401,339.0107,340.4217,348.6605,0.160971,26.79,0.025876,0.166436,0,-2.0378,0.2701,1,REVERT,1.672,1.544,7.44,1,1,0.128
GD,HII,DEFENSE,2026-01-05,2026-01-07,352.4762,362.3477,342.6423,355.3396,0.160971,26.79,0.025876,0.166436,0,3.1771,0.2144,2,REVERT,2.777,2.479,16.79,1,1,0.299
GD,HII,DEFENSE,2026-02-02,2026-02-05,344.7686,418.9907,350.4223,368.2293,0.160971,26.79,0.025876,0.166436,0,-2.1613,0.0305,3,REVERT,2.016,3.59,27.9,1,1,-1.574
GD,HII,DEFENSE,2026-02-12,2026-02-27,339.1746,405.4929,355.3992,444.52,0.160971,26.79,0.025876,0.166436,0,-2.2573,0.438,10,REVERT,1.725,3.234,24.34,1,1,-1.509
GD,LDOS,DEFENSE,2025-04-04,2025-04-24,244.143,131.8669,266.8061,144.1681,0.250912,60.86,0.011389,0.162104,0,-3.1881,-0.0634,13,REVERT,4.948,6.942,61.42,1,1,-1.994
GD,LDOS,DEFENSE,2025-06-13,2025-06-18,277.8924,147.7337,273.5031,147.3265,0.250912,60.86,0.011389,0.162104,0,2.4181,0.4664,3,REVERT,3.019,1.51,7.1,1,1,1.509
GD,LDOS,DEFENSE,2025-06-25,2025-07-21,280.7498,152.8978,293.185,159.631,0.250912,60.86,0.011389,0.162104,0,2.0474,0.4427,17,REVERT,2.481,-3.324,-41.24,1,0,5.806
GD,LDOS,DEFENSE,2025-07-23,2025-08-05,312.8163,162.7791,309.6776,171.7468,0.250912,60.86,0.011389,0.162104,0,2.8261,0.3505,9,REVERT,3.749,2.386,15.86,1,1,1.363
GD,LDOS,DEFENSE,2025-08-27,2025-09-17,321.2254,182.1247,321.0477,182.9299,0.250912,60.86,0.011389,0.162104,0,2.2607,0.3477,14,REVERT,2.898,0.166,-6.34,1,0,2.732
GD,LDOS,DEFENSE,2025-09-26,2025-09-30,326.0419,184.0247,336.5632,188.0655,0.250912,60.86,0.011389,0.162104,0,2.0989,3.2765,2,STOP,-1.779,-2.676,-34.76,0,0,0.897
GD,LDOS,DEFENSE,2025-10-01,2025-10-10,336.3164,190.7228,330.0524,187.1399,0.250912,60.86,0.011389,0.162104,0,2.3556,0.296,7,REVERT,3.096,1.391,5.91,1,1,1.705
GD,LDOS,DEFENSE,2025-10-24,2025-11-03,347.7277,189.0607,338.905,192.1361,0.250912,60.86,0.011389,0.162104,0,3.0533,0.0098,6,REVERT,4.54,2.945,21.45,1,1,1.594
